scrape_id,query,country,name,category,address,phone,website,email,lat,lng,google_maps_url,rating,reviews_count,hours,approved,notes
"ChIJ19zUG4bcRT4RlEd-MN5I_Co","NGO mental health Qatar","Qatar","Mental Health Friends Association (WEYAK) جمعية أصدقاء الصحة النفسية وياك","Association / Organization","8FW7+JRC, Doha, Qatar","+974 4487 8766","http://www.weyak.qa/","","25.3465619","51.4645251","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Friends%20Association%20(WEYAK)%20%D8%AC%D9%85%D8%B9%D9%8A%D8%A9%20%D8%A3%D8%B5%D8%AF%D9%82%D8%A7%D8%A1%20%D8%A7%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9%20%D9%88%D9%8A%D8%A7%D9%83&query_place_id=ChIJ19zUG4bcRT4RlEd-MN5I_Co","4.4","28","[{""day"":""Monday"",""hours"":""8 AM to 1 PM, 5 to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 1 PM, 5 to 8 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 1 PM, 5 to 8 PM""},{""day"":""Thursday"",""hours"":""8 AM to 1 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 1 PM""}]","",""
"ChIJdwcP-f7FRT4R24Oy5o81wCg","NGO mental health Qatar","Qatar","Eunoia: Corporate Wellness, Qatar","Mental health service","Office 501, World Wide Business Center, D Ring Rd, Doha, Qatar","+974 5994 6941","http://www.eunoiawellness.qa/","","25.2570172","51.5490429","https://www.google.com/maps/search/?api=1&query=Eunoia%3A%20Corporate%20Wellness%2C%20Qatar&query_place_id=ChIJdwcP-f7FRT4R24Oy5o81wCg","4.9","32","[{""day"":""Monday"",""hours"":""8:30 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 5:30 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8:30 AM to 5:30 PM""}]","",""
"ChIJBxakJ2TFRT4RDCuBb3aFzLY","NGO mental health Qatar","Qatar","Behavioral Health care Center","Department of Social Services","Crown Plaza (Business Park) Building A, Doha, Qatar","+974 4425 0000","http://www.bhc.org.qa/","","25.273296","51.5414899","https://www.google.com/maps/search/?api=1&query=Behavioral%20Health%20care%20Center&query_place_id=ChIJBxakJ2TFRT4RDCuBb3aFzLY","4.7","14","[{""day"":""Monday"",""hours"":""7 AM to 2 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 2 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 2 PM""},{""day"":""Thursday"",""hours"":""7 AM to 2 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""7 AM to 2 PM""}]","",""
"ChIJK_-HBEvFRT4RvvWGWVvT7Pc","mental health hotline crisis helpline Qatar","Qatar","Psychiatry Hospital - Hamad","Hospital","7GG8+GG Hamad Psychiatric Hospital, Doha, Qatar","+974 4438 4599","https://www.hamad.qa/EN/Hospitals-and-services/HMC-Mental-Health-Service/Pages/default.aspx","","25.276221","51.5172248","https://www.google.com/maps/search/?api=1&query=Psychiatry%20Hospital%20-%20Hamad&query_place_id=ChIJK_-HBEvFRT4RvvWGWVvT7Pc","3.2","34","[{""day"":""Monday"",""hours"":""7 AM to 3 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 3 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 3 PM""},{""day"":""Thursday"",""hours"":""7 AM to 3 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""7 AM to 3 PM""}]","",""
"ChIJYVCSSYvmST4Rji9vji9t6hI","mental health clinic Saudi Arabia","Saudi Arabia","Psychiatric and mental health services عيادات الصحه النفسيه","Psychiatric hospital","5130, 8027, Gharb Al Dhahran, Dhahran 34465, Saudi Arabia","+966 800 305 4444","http://jhah.com/","","26.3084373","50.137804","https://www.google.com/maps/search/?api=1&query=Psychiatric%20and%20mental%20health%20services%20%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA%20%D8%A7%D9%84%D8%B5%D8%AD%D9%87%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D9%87&query_place_id=ChIJYVCSSYvmST4Rji9vji9t6hI","2.8","16","[{""day"":""Monday"",""hours"":""7 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 4 PM""},{""day"":""Thursday"",""hours"":""7 AM to 4 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""7 AM to 4 PM""}]","",""
"ChIJuxf_837RwxURY5l4GflGr8s","mental health clinic Saudi Arabia","Saudi Arabia","Team Up Mental Health","Mental health service","3447 Al Imam Malek, Ar Rawdah, Jeddah 23435, Saudi Arabia","+966 50 240 8161","","","21.5730353","39.1566315","https://www.google.com/maps/search/?api=1&query=Team%20Up%20Mental%20Health&query_place_id=ChIJuxf_837RwxURY5l4GflGr8s","5","15","[]","",""
"ChIJK9GFdlvGvRURLuyHXndx7hM","mental health clinic Saudi Arabia","Saudi Arabia","Mental Health Hospital","Hospital","Al Aziziyyah, 7410, Medina 42376&nbsp;5051, Madinah Saudi Arabia","+966 14 840 2002","http://www.moh.gov.sa/","","24.4077851","39.5209753","https://www.google.com/maps/search/?api=1&query=Mental%20Health%20Hospital&query_place_id=ChIJK9GFdlvGvRURLuyHXndx7hM","4.3","6","[{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 4 PM""}]","",""
"ChIJY5ppHdMcLz4Rg4j4Clj4I6A","mental health clinic Saudi Arabia","Saudi Arabia","عيادات ميدي كير للطب النفسي | Medicare Clinics For Mental Health","Psychiatric hospital","Musa Ibn Nusair St, تقاطع, شارع التخصصي, Riyadh 12332, Saudi Arabia","+966 9200 05531","https://medicare.med.sa/","","24.6973391","46.6687683","https://www.google.com/maps/search/?api=1&query=%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA%20%D9%85%D9%8A%D8%AF%D9%8A%20%D9%83%D9%8A%D8%B1%20%D9%84%D9%84%D8%B7%D8%A8%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%20%7C%20Medicare%20Clinics%20For%20Mental%20Health&query_place_id=ChIJY5ppHdMcLz4Rg4j4Clj4I6A","3.8","1186","[{""day"":""Monday"",""hours"":""8 AM to 11 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 11 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 11 PM""},{""day"":""Thursday"",""hours"":""8 AM to 11 PM""},{""day"":""Friday"",""hours"":""4 to 10 PM""},{""day"":""Saturday"",""hours"":""8 AM to 11 PM""},{""day"":""Sunday"",""hours"":""8 AM to 11 PM""}]","",""
"ChIJ--4zTDcFLz4ROcyg48ysLrw","mental health clinic Saudi Arabia","Saudi Arabia","Medical Clinic","Mental health clinic","حي المربع, 2884 Asem Ibn Khalifah, RCRA2884, 6765, Riyadh 12626, Saudi Arabia","+966 57 066 8587","","","24.6716661","46.7082468","https://www.google.com/maps/search/?api=1&query=Medical%20Clinic&query_place_id=ChIJ--4zTDcFLz4ROcyg48ysLrw","4.8","5","[]","",""
"ChIJXSWQ9K7iST4RytIGTsCzpN0","mental health clinic Saudi Arabia","Saudi Arabia","Erada Complex and Mental Health - Dammam","Hospital","Abu Hadriah, Al Anwar, Dammam 32312, Saudi Arabia","+966 13 853 9500","","","26.3632595","50.0261945","https://www.google.com/maps/search/?api=1&query=Erada%20Complex%20and%20Mental%20Health%20-%20Dammam&query_place_id=ChIJXSWQ9K7iST4RytIGTsCzpN0","4.2","732","[{""day"":""Monday"",""hours"":""Open 24 hours""},{""day"":""Tuesday"",""hours"":""Open 24 hours""},{""day"":""Wednesday"",""hours"":""Open 24 hours""},{""day"":""Thursday"",""hours"":""Open 24 hours""},{""day"":""Friday"",""hours"":""Open 24 hours""},{""day"":""Saturday"",""hours"":""Open 24 hours""},{""day"":""Sunday"",""hours"":""Open 24 hours""}]","",""
"ChIJMSPp0gsDLz4R5tOfOXscsZA","mental health clinic Saudi Arabia","Saudi Arabia","INTHEINNER Wellbeing Center","Mental health clinic","2727 Musa Ibn Nusair St, Al Olaya, Riyadh 14317, Saudi Arabia","+966 50 133 0362","","","24.7036508","46.682035","https://www.google.com/maps/search/?api=1&query=INTHEINNER%20Wellbeing%20Center&query_place_id=ChIJMSPp0gsDLz4R5tOfOXscsZA","4.8","25","[{""day"":""Monday"",""hours"":""5:15 to 10:30 PM""},{""day"":""Tuesday"",""hours"":""5:15 to 10:30 PM""},{""day"":""Wednesday"",""hours"":""5:15 to 10:30 PM""},{""day"":""Thursday"",""hours"":""5:15 to 10:30 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""5:15 to 10:30 PM""}]","",""
"ChIJeRmdXg4DLz4R00DLl_v7mt0","mental health clinic Saudi Arabia","Saudi Arabia","Mental health care and counseling center","Mental health service","MMQP+3F5 shakrah street bulding, no 22, Ash Shifa, Riyadh 12211, Saudi Arabia","+966 57 092 4128","","","24.6876307","46.686229","https://www.google.com/maps/search/?api=1&query=Mental%20health%20care%20and%20counseling%20center&query_place_id=ChIJeRmdXg4DLz4R00DLl_v7mt0","","","[]","",""
"ChIJ4yIwM0D7Lj4RVCdCQVN92n4","mental health clinic Saudi Arabia","Saudi Arabia","مجمع وعي الطبي","Mental health service","7971 Uthman Ibn Affan Rd, An Narjis, Riyadh 13324, Saudi Arabia","+966 50 059 2086","https://waaiemedical.com/","","24.8275868","46.6833884","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%AC%D9%85%D8%B9%20%D9%88%D8%B9%D9%8A%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJ4yIwM0D7Lj4RVCdCQVN92n4","4.1","59","[{""day"":""Monday"",""hours"":""3 to 11 PM""},{""day"":""Tuesday"",""hours"":""3 to 10 PM""},{""day"":""Wednesday"",""hours"":""3 to 11 PM""},{""day"":""Thursday"",""hours"":""3 to 11 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""3 to 11 PM""},{""day"":""Sunday"",""hours"":""3 to 11 PM""}]","",""
"ChIJE5MAvtICLz4RQ3b_kR88OJs","mental health clinic Saudi Arabia","Saudi Arabia","Huduoa Consulting Center","Mental health service","King Abdullah Branch Rd, Al Wurud, Riyadh 12253, Saudi Arabia","+966 9200 16226","https://linktr.ee/INFO_HUDUOA","","24.7296836","46.670115","https://www.google.com/maps/search/?api=1&query=Huduoa%20Consulting%20Center&query_place_id=ChIJE5MAvtICLz4RQ3b_kR88OJs","4.1","360","[{""day"":""Monday"",""hours"":""2 to 10 PM""},{""day"":""Tuesday"",""hours"":""2 to 10 PM""},{""day"":""Wednesday"",""hours"":""2 to 10 PM""},{""day"":""Thursday"",""hours"":""1 to 10 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""2 to 10 PM""},{""day"":""Sunday"",""hours"":""2 to 10 PM""}]","",""
"ChIJ5RE8x27RwxUR4iC5kNv0gbg","mental health clinic Saudi Arabia","Saudi Arabia","Nafs Medical Therapy مركز نفس الطبي","Mental health service","King Fahad Rd, Al Faisaliyyah, Jeddah 23442, Saudi Arabia","+966 54 310 1011","http://www.nafstherapy.net/","","21.5741289","39.1794679","https://www.google.com/maps/search/?api=1&query=Nafs%20Medical%20Therapy%20%D9%85%D8%B1%D9%83%D8%B2%20%D9%86%D9%81%D8%B3%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJ5RE8x27RwxUR4iC5kNv0gbg","4.7","144","[{""day"":""Monday"",""hours"":""11 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 8 PM""},{""day"":""Thursday"",""hours"":""11 AM to 8 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""11 AM to 8 PM""},{""day"":""Sunday"",""hours"":""11 AM to 8 PM""}]","",""
"ChIJgbVE7K0DLz4RO7hUoccsa2E","mental health clinic Saudi Arabia","Saudi Arabia","TRC The Recovery Center ذا ريكفري سنتر للتأهيل","Mental health clinic","2145 King Abdul Aziz Branch Rd, King Salman Neighborhood, 7699, Riyadh 12434, Saudi Arabia","+966 53 500 5447","http://www.trcgroup.me/","","24.7350399","46.6866567","https://www.google.com/maps/search/?api=1&query=TRC%20The%20Recovery%20Center%20%D8%B0%D8%A7%20%D8%B1%D9%8A%D9%83%D9%81%D8%B1%D9%8A%20%D8%B3%D9%86%D8%AA%D8%B1%20%D9%84%D9%84%D8%AA%D8%A3%D9%87%D9%8A%D9%84&query_place_id=ChIJgbVE7K0DLz4RO7hUoccsa2E","4.2","17","[{""day"":""Monday"",""hours"":""1 to 9 PM""},{""day"":""Tuesday"",""hours"":""1 to 9 PM""},{""day"":""Wednesday"",""hours"":""1 to 9 PM""},{""day"":""Thursday"",""hours"":""1 to 9 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""11 AM to 5 PM""},{""day"":""Sunday"",""hours"":""1 to 9 PM""}]","",""
"ChIJrVvUDXMDLz4RTSFemkM6wg0","mental health clinic Saudi Arabia","Saudi Arabia","Thati Center","Mental health clinic","شارع التخصصي، المحمدية، الرياض ، 12364، Saudi Arabia","+966 9200 16006","http://thaticenter.com/","","24.7339597","46.6485014","https://www.google.com/maps/search/?api=1&query=Thati%20Center&query_place_id=ChIJrVvUDXMDLz4RTSFemkM6wg0","4.2","382","[{""day"":""Monday"",""hours"":""9 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 10 PM""},{""day"":""Thursday"",""hours"":""9 AM to 10 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""9 AM to 10 PM""},{""day"":""Sunday"",""hours"":""9 AM to 10 PM""}]","",""
"ChIJ2XqGtO8DLz4R_bftUgMEkUU","mental health clinic Saudi Arabia","Saudi Arabia","مركز احتواء الطبي","Medical Center","King Fahd Rd, Al Olaya, Riyadh 12333, Saudi Arabia","+966 9200 27225","https://www.ehtiwa.com/","","24.704816","46.6751348","https://www.google.com/maps/search/?api=1&query=%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D8%AD%D8%AA%D9%88%D8%A7%D8%A1%20%D8%A7%D9%84%D8%B7%D8%A8%D9%8A&query_place_id=ChIJ2XqGtO8DLz4R_bftUgMEkUU","3.7","255","[{""day"":""Monday"",""hours"":""12 to 8 PM""},{""day"":""Tuesday"",""hours"":""12 to 8 PM""},{""day"":""Wednesday"",""hours"":""12 to 8 PM""},{""day"":""Thursday"",""hours"":""2 to 6 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""12 to 8 PM""},{""day"":""Sunday"",""hours"":""12 to 8 PM""}]","",""
"ChIJj5SgxxnpST4RhzmnyPeKMzM","mental health clinic Saudi Arabia","Saudi Arabia","King Fahad Hospital’s Psychiatry","Psychiatric hospital","7972 Shura Street, Al Aqrabiyah, EKJB2777, 2777, Al Khobar 34445, Saudi Arabia","","","","26.2999545","50.1881331","https://www.google.com/maps/search/?api=1&query=King%20Fahad%20Hospital%E2%80%99s%20Psychiatry&query_place_id=ChIJj5SgxxnpST4RhzmnyPeKMzM","5","1","[]","",""
"ChIJrzb5hNocLz4Rn2R6hrFuXIs","NGO mental health Saudi Arabia","Saudi Arabia","المركز الوطني لتعزيز الصحة النفسية","Mental health service","12332 طريق الأمير تركي بن عبدالعزيز الأول, Al Mathar Ash Shamali, Riyadh 12332, Saudi Arabia","+966 11 880 0865","https://ncmh.org.sa/","","24.6933484","46.6605697","https://www.google.com/maps/search/?api=1&query=%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2%20%D8%A7%D9%84%D9%88%D8%B7%D9%86%D9%8A%20%D9%84%D8%AA%D8%B9%D8%B2%D9%8A%D8%B2%20%D8%A7%D9%84%D8%B5%D8%AD%D8%A9%20%D8%A7%D9%84%D9%86%D9%81%D8%B3%D9%8A%D8%A9&query_place_id=ChIJrzb5hNocLz4Rn2R6hrFuXIs","4.2","216","[{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 4 PM""}]","",""
"ChIJEUB5AvPkST4RWb8aXeI5wm0","NGO mental health Saudi Arabia","Saudi Arabia","Baraka Charitable Society - Head Office","Charity","Dhahran Jubail Expy, Al Rawdah, Dammam 32256, Saudi Arabia","+966 9200 02272","http://www.albarakah.org.sa/","","26.3960003","50.0775876","https://www.google.com/maps/search/?api=1&query=Baraka%20Charitable%20Society%20-%20Head%20Office&query_place_id=ChIJEUB5AvPkST4RWb8aXeI5wm0","4.1","161","[{""day"":""Monday"",""hours"":""8 AM to 4 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 4 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 4 PM""},{""day"":""Thursday"",""hours"":""8 AM to 4 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""8 AM to 4 PM""}]","",""
"ChIJH9VdBAjiLj4R8fFiuIEeKTE","NGO mental health Saudi Arabia","Saudi Arabia","Eradah (Al Amal) Mental Health Complex","Mental health service","King Khalid Br Rd, Al Khuzama، Riyadh 12571, Saudi Arabia","+966 11 480 4548","","","24.7199209","46.6048904","https://www.google.com/maps/search/?api=1&query=Eradah%20(Al%20Amal)%20Mental%20Health%20Complex&query_place_id=ChIJH9VdBAjiLj4R8fFiuIEeKTE","3.1","628","[]","",""
"ChIJW4njNB1L3YARESiwzkDITgg","psychological counseling center Iran","Iran","Dr. Nazanin Moali, Ph.D.","Psychologist","24520 Hawthorne Blvd STE 208, Torrance, CA 90505","(310) 600-9912","","","33.79872","-118.350135","https://www.google.com/maps/search/?api=1&query=Dr.%20Nazanin%20Moali%2C%20Ph.D.&query_place_id=ChIJW4njNB1L3YARESiwzkDITgg","4.3","12","[{""day"":""Monday"",""hours"":""8 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 9 PM""},{""day"":""Thursday"",""hours"":""8 AM to 8 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""10 AM to 2 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJoSDv_x-7woARuGGKmt2JCsc","psychological counseling center Iran","Iran","COPE Psychological Center","Mental health clinic","1849 Sawtelle Blvd #610, Los Angeles, CA 90025","(310) 453-8788","http://www.copepsychology.com/","","34.0425252","-118.4454707","https://www.google.com/maps/search/?api=1&query=COPE%20Psychological%20Center&query_place_id=ChIJoSDv_x-7woARuGGKmt2JCsc","4.7","14","[{""day"":""Monday"",""hours"":""7 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 10 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 10 PM""},{""day"":""Thursday"",""hours"":""7 AM to 10 PM""},{""day"":""Friday"",""hours"":""7 AM to 10 PM""},{""day"":""Saturday"",""hours"":""7 AM to 10 PM""},{""day"":""Sunday"",""hours"":""7 AM to 10 PM""}]","",""
"ChIJo8Wp3Vm3woAR3TDyff9iE3k","psychological counseling center Iran","Iran","Counseling Services, Inc. / LA Peace of Mind","Mental health service","5800 Hannum Ave #100, Culver City, CA 90230","(310) 410-9504","https://www.lapeaceofmind.com/","","33.9868472","-118.3857906","https://www.google.com/maps/search/?api=1&query=Counseling%20Services%2C%20Inc.%20%2F%20LA%20Peace%20of%20Mind&query_place_id=ChIJo8Wp3Vm3woAR3TDyff9iE3k","3.7","7","[{""day"":""Monday"",""hours"":""9 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 8 PM""},{""day"":""Thursday"",""hours"":""9 AM to 8 PM""},{""day"":""Friday"",""hours"":""9 AM to 8 PM""},{""day"":""Saturday"",""hours"":""9 AM to 4 PM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJr1xeuVS5woAR5Djc-3GyNEo","psychological counseling center Iran","Iran","Mind Therapy Center","Doctor","400 S Beverly Dr #440, Beverly Hills, CA 90212","(310) 286-1480","http://www.nanazpirnia.com/contact-us/","","34.059222","-118.397889","https://www.google.com/maps/search/?api=1&query=Mind%20Therapy%20Center&query_place_id=ChIJr1xeuVS5woAR5Djc-3GyNEo","5","1","[{""day"":""Monday"",""hours"":""10 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5 PM""},{""day"":""Friday"",""hours"":""10 AM to 5 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJ8TX4Fyfc3IARV-vUT24JsM4","psychological counseling center Iran","Iran","Shirin Khanideh PsyD","Psychologist","8 Corporate Park #300, Irvine, CA 92606","(949) 870-7776","http://www.drshirink.com/","","33.6910267","-117.8290981","https://www.google.com/maps/search/?api=1&query=Shirin%20Khanideh%20PsyD&query_place_id=ChIJ8TX4Fyfc3IARV-vUT24JsM4","5","1","[{""day"":""Monday"",""hours"":""8 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 6 PM""},{""day"":""Thursday"",""hours"":""8 AM to 6 PM""},{""day"":""Friday"",""hours"":""8 AM to 2 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
"ChIJ4Xsqd5e8woAR4jdJUwaol_0","psychological counseling center Iran","Iran","Dr. Shirin Tabib, LMFT","Psychotherapist","11633 San Vicente Blvd #318a, Los Angeles, CA 90049","(310) 903-9181","http://www.shirintabib.com/","","34.054242","-118.463241","https://www.google.com/maps/search/?api=1&query=Dr.%20Shirin%20Tabib%2C%20LMFT&query_place_id=ChIJ4Xsqd5e8woAR4jdJUwaol_0","5","8","[{""day"":""Monday"",""hours"":""7 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 5 PM""},{""day"":""Thursday"",""hours"":""7 AM to 5 PM""},{""day"":""Friday"",""hours"":""7 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 to 11 AM""},{""day"":""Sunday"",""hours"":""Closed""}]","",""
